CoinID,Year,CoinType,Nation
48034,2011,50cent,French
48035,2011,2euro,French
48036,2011,20cent,French
48037,2011,20cent,French
48038,2011,1cent,French
48039,2011,2cent,French
48040,2011,10cent,French
48041,2011,20cent,French
48042,2011,1cent,French
48043,2011,2cent,French
48044,2011,2cent,French
48045,2011,2cent,French
48046,2011,2cent,French
48047,2011,5cent,French
48048,2011,5cent,French
48049,2011,10cent,French
48050,2011,10cent,French
48051,2011,10cent,French
48052,2011,50cent,French
48053,2011,2cent,French
48054,2011,5cent,French
48055,2011,5cent,French
48056,2011,5cent,French
48057,2011,5cent,French
48058,2011,10cent,French
48059,2011,10cent,French
48060,2011,10cent,French
48061,2011,1cent,French
48062,2011,1cent,French
48063,2011,1cent,French
48064,2011,2cent,French
48065,2011,2cent,French
48066,2011,10cent,French
48067,2011,10cent,French
48068,2011,20cent,French
48069,2011,50cent,French
48070,2011,2euro,French
48071,2011,1cent,French
48072,2011,2cent,French
48073,2011,5cent,French
48074,2011,5cent,French
48075,2011,10cent,French
48076,2011,10cent,French
48077,2011,10cent,French
48078,2011,1cent,French
48079,2011,2cent,French
48080,2011,2cent,French
48081,2011,2cent,French
48082,2011,2cent,French
48083,2011,2cent,French
48084,2011,20cent,French
48085,2011,20cent,French
48086,2011,50cent,French
48087,2011,50cent,French
48088,2011,50cent,French
48089,2011,2cent,French
48090,2011,2cent,French
48091,2011,2cent,French
48092,2011,10cent,French
48093,2011,10cent,French
48094,2011,10cent,French
48095,2011,10cent,French
48096,2011,50cent,French
48097,2011,1euro,French
48098,2011,1euro,French
48099,2011,2euro,French
48100,2011,5cent,French
48101,2011,5cent,French
48102,2011,5cent,French
48103,2011,10cent,French
48104,2011,50cent,French
48105,2011,50cent,French
48106,2011,50cent,French
48107,2011,2euro,French
48108,2011,2euro,French
48109,2011,2euro,French
48110,2011,5cent,French
48111,2011,10cent,French
48112,2011,10cent,French
48113,2011,50cent,French
48114,2011,1euro,French
48115,2011,1euro,French
48116,2011,5cent,French
48117,2011,20cent,French
48118,2011,50cent,French
48119,2011,1euro,French
48120,2011,1euro,French
48121,2011,5cent,French
48122,2011,50cent,French
48123,2011,1euro,French
48124,2011,1euro,French
48125,2011,2euro,French
48126,2011,2cent,French
48127,2011,2cent,French
48128,2011,5cent,French
48129,2011,10cent,French
48130,2011,10cent,French
48131,2011,10cent,French
48132,2011,20cent,French
48133,2011,20cent,French
48134,2011,50cent,French
48135,2011,1euro,French
48136,2011,1euro,French
48137,2011,1euro,French
48138,2011,2euro,French
48139,2011,10cent,French
48140,2011,50cent,French
48141,2011,1euro,French
48142,2011,1euro,French
48143,2011,1euro,French
48144,2011,2euro,French
48145,2011,1cent,French
48146,2011,1euro,French
48147,2011,1euro,French
48148,2011,10cent,French
48149,2011,5cent,French
48150,2011,5cent,French
48151,2011,10cent,French
48152,2011,20cent,French
48153,2011,20cent,French
48154,2011,20cent,French
48155,2011,20cent,French
48156,2011,50cent,French
48157,2011,1euro,French
48158,2011,2euro,French
48159,2011,2euro,French
48160,2011,5cent,French
48161,2011,5cent,French
48162,2011,5cent,French
48163,2011,5cent,French
48164,2011,20cent,French
48165,2011,50cent,French
48166,2011,50cent,French
48167,2011,50cent,French
48168,2011,1euro,French
48169,2011,2euro,French
48170,2011,2euro,French
48171,2011,2euro,French
48172,2011,2cent,French
48173,2011,20cent,French
48174,2011,50cent,French
48175,2011,2euro,French
48176,2011,2euro,French
48177,2011,10cent,French
48178,2011,10cent,French
48179,2011,50cent,French
48180,2011,1euro,French
48181,2011,1euro,French
48182,2011,1euro,French
48183,2011,1euro,French
48184,2011,5cent,French
48185,2011,20cent,French
48186,2011,50cent,French
48187,2011,5cent,French
48188,2011,10cent,French
48189,2011,20cent,French
48190,2011,2euro,French
48191,2011,1cent,French
48192,2011,1cent,French
48193,2011,1cent,French
48194,2011,1cent,French
48195,2011,1cent,French
48196,2011,1cent,French
48197,2011,2cent,French
48198,2011,20cent,French
48199,2011,50cent,French
48200,2011,1euro,French
48201,2011,1euro,French
48202,2011,2euro,French
48203,2011,2euro,French
48204,2011,1cent,French
48205,2011,1cent,French
48206,2011,1cent,French
48207,2011,1cent,French
48208,2011,1cent,French
48209,2011,1cent,French
48210,2011,1cent,French
48211,2011,1cent,French
48212,2011,1cent,French
48213,2011,1cent,French
48214,2011,1cent,French
48215,2011,1cent,French
48216,2011,1cent,French
48217,2011,1cent,French
48218,2011,1cent,French
48219,2011,1cent,French
48220,2011,1cent,French
48221,2011,1cent,French
48222,2011,2cent,French
48223,2011,2cent,French
48224,2011,2cent,French
48225,2011,2cent,French
48226,2011,2cent,French
48227,2011,2cent,French
48228,2011,2cent,French
48229,2011,2cent,French
48230,2011,2cent,French
48231,2011,2cent,French
48232,2011,2cent,French
48233,2011,2cent,French
48234,2011,2cent,French
48235,2011,2cent,French
48236,2011,2cent,French
48237,2011,5cent,French
48238,2011,5cent,French
48239,2011,10cent,French
48240,2011,10cent,French
48241,2011,10cent,French
48242,2011,1cent,French
48243,2011,5cent,French
48244,2011,5cent,French
48245,2011,5cent,French
48246,2011,10cent,French
48247,2011,20cent,French
48248,2011,1euro,French
48249,2011,1cent,French
48250,2011,1cent,French
48251,2011,1cent,French
48252,2011,20cent,French
48253,2011,1euro,French
48254,2011,1cent,French
48255,2011,2cent,French
48256,2011,2cent,French
48257,2011,2cent,French
48258,2011,10cent,French
48259,2011,1cent,French
48260,2011,1cent,French
48261,2011,1cent,French
48262,2011,2cent,French
48263,2011,2cent,French
48264,2011,5cent,French
48265,2011,5cent,French
48266,2011,20cent,French
48267,2011,20cent,French
48268,2011,50cent,French
48269,2011,50cent,French
48270,2011,1euro,French
48271,2011,2euro,French
48272,2011,1cent,French
48273,2011,2cent,French
48274,2011,2cent,French
48275,2011,2cent,French
48276,2011,2cent,French
48277,2011,5cent,French
48278,2011,5cent,French
48279,2011,10cent,French
48280,2011,10cent,French
48281,2011,10cent,French
48282,2011,10cent,French
48283,2011,10cent,French
48284,2011,10cent,French
48285,2011,10cent,French
48286,2011,10cent,French
48287,2011,10cent,French
48288,2011,10cent,French
48289,2011,10cent,French
48290,2011,10cent,French
48291,2011,10cent,French
48292,2011,10cent,French
48293,2011,10cent,French
48294,2011,20cent,French
48295,2011,20cent,French
48296,2011,20cent,French
48297,2011,20cent,French
48298,2011,20cent,French
48299,2011,20cent,French
48300,2011,20cent,French
48301,2011,20cent,French
48302,2011,20cent,French
48303,2011,20cent,French
48304,2011,50cent,French
48305,2011,50cent,French
48306,2011,1euro,French
48307,2011,1euro,French
48308,2011,1euro,French
48309,2011,2euro,French
48310,2011,2euro,French
48311,2011,2euro,French
48312,2011,10cent,French
48313,2011,20cent,French
48314,2011,1euro,French
48315,2011,1cent,French
48316,2011,2cent,French
48317,2011,2cent,French
48318,2011,5cent,French
48319,2011,10cent,French
48320,2011,20cent,French
48321,2011,50cent,French
48322,2011,1cent,French
48323,2011,2cent,French
48324,2011,5cent,French
48325,2011,10cent,French
48326,2011,10cent,French
48327,2011,10cent,French
48328,2011,20cent,French
48329,2011,20cent,French
48330,2011,20cent,French
48331,2011,10cent,French
48332,2011,20cent,French
48333,2011,50cent,French
48334,2011,50cent,French
48335,2011,50cent,French
48336,2011,1euro,French
48337,2011,2euro,French
48338,2011,2euro,French
48339,2011,1cent,French
48340,2011,2cent,French
48341,2011,2cent,French
48342,2011,2cent,French
48343,2011,5cent,French
48344,2011,5cent,French
48345,2011,10cent,French
48346,2011,10cent,French
48347,2011,10cent,French
48348,2011,20cent,French
48349,2011,20cent,French
48350,2011,50cent,French
48351,2011,50cent,French
48352,2011,1euro,French
48353,2011,1euro,French
48354,2011,1euro,French
48355,2011,1euro,French
48356,2011,2euro,French
48357,2011,5cent,French
48358,2011,5cent,French
48359,2011,10cent,French
48360,2011,10cent,French
48361,2011,20cent,French
48362,2011,20cent,French
48363,2011,20cent,French
48364,2011,50cent,French
48365,2011,1euro,French
48366,2011,2euro,French
48367,2011,5cent,French
48368,2011,5cent,French
48369,2011,20cent,French
48370,2011,50cent,French
48371,2011,50cent,French
48372,2011,1euro,French
48373,2011,1cent,French
48374,2011,1cent,French
48375,2011,2cent,French
48376,2011,5cent,French
48377,2011,10cent,French
48378,2011,10cent,French
48379,2011,10cent,French
48380,2011,20cent,French
48381,2011,20cent,French
48382,2011,50cent,French
48383,2011,1euro,French
48384,2011,2euro,French
48385,2011,2euro,French
48386,2011,2cent,French
48387,2011,2cent,French
48388,2011,5cent,French
48389,2011,10cent,French
48390,2011,10cent,French
48391,2011,20cent,French
48392,2011,20cent,French
48393,2011,20cent,French
48394,2011,50cent,French
48395,2011,1euro,French
48396,2011,1cent,French
48397,2011,2cent,French
48398,2011,5cent,French
48399,2011,10cent,French
48400,2011,20cent,French
48401,2011,10cent,French
48402,2011,10cent,French
48403,2011,20cent,French
48404,2011,1cent,French
48405,2011,2cent,French
48406,2011,2cent,French
48407,2011,2cent,French
48408,2011,5cent,French
48409,2011,5cent,French
48410,2011,10cent,French
48411,2011,10cent,French
48412,2011,10cent,French
48413,2011,10cent,French
48414,2011,1cent,French
48415,2011,1cent,French
48416,2011,2cent,French
48417,2011,2cent,French
48418,2011,5cent,French
48419,2011,5cent,French
48420,2011,10cent,French
48421,2011,1euro,French
48422,2011,1euro,French
48423,2011,1cent,French
48424,2011,1cent,French
48425,2011,2cent,French
48426,2011,2cent,French
48427,2011,2cent,French
48428,2011,2cent,French
48429,2011,2cent,French
48430,2011,10cent,French
48431,2011,10cent,French
48432,2011,10cent,French
48433,2011,20cent,French
48434,2011,1cent,French
48435,2011,1cent,French
48436,2011,1cent,French
48437,2011,2cent,French
48438,2011,2cent,French
48439,2011,2cent,French
48440,2011,2cent,French
48441,2011,2cent,French
48442,2011,2cent,French
48443,2011,2cent,French
48444,2011,5cent,French
48445,2011,5cent,French
48446,2011,10cent,French
48447,2011,10cent,French
48448,2011,10cent,French
48449,2011,10cent,French
48450,2011,20cent,French
48451,2011,20cent,French
48452,2011,20cent,French
48453,2011,50cent,French
48454,2011,50cent,French
48455,2011,1euro,French
48456,2011,1euro,French
48457,2011,2euro,French
48458,2011,1cent,French
48459,2011,1cent,French
48460,2011,2cent,French
48461,2011,2cent,French
48462,2011,5cent,French
48463,2011,5cent,French
48464,2011,5cent,French
48465,2011,10cent,French
48466,2011,20cent,French
48467,2011,50cent,French
48468,2011,50cent,French
48469,2011,1euro,French
48470,2011,1euro,French
48471,2011,2euro,French
48472,2011,2euro,French
48473,2011,5cent,French
48474,2011,5cent,French
48475,2011,10cent,French
48476,2011,20cent,French
48477,2011,20cent,French
48478,2011,1euro,French
48479,2011,2euro,French
48480,2011,1cent,French
48481,2011,1cent,French
48482,2011,5cent,French
48483,2011,5cent,French
48484,2011,5cent,French
48485,2011,5cent,French
48486,2011,5cent,French
48487,2011,10cent,French
48488,2011,10cent,French
48489,2011,10cent,French
48490,2011,20cent,French
48491,2011,20cent,French
48492,2011,20cent,French
48493,2011,50cent,French
48494,2011,50cent,French
48495,2011,50cent,French
48496,2011,50cent,French
48497,2011,50cent,French
48498,2011,1euro,French
48499,2011,1euro,French
48500,2011,2euro,French
48501,2011,2euro,French
48502,2011,2euro,French
48503,2011,5cent,French
48504,2011,5cent,French
48505,2011,10cent,French
48506,2011,10cent,French
48507,2011,20cent,French
48508,2011,20cent,French
48509,2011,50cent,French
48510,2011,10cent,French
48511,2011,10cent,French
48512,2011,20cent,French
48513,2011,20cent,French
48514,2011,50cent,French
48515,2011,1euro,French
48516,2011,1cent,French
48517,2011,1cent,French
48518,2011,1cent,French
48519,2011,1cent,French
48520,2011,1cent,French
48521,2011,1cent,French
48522,2011,1cent,French
48523,2011,1cent,French
48524,2011,1cent,French
48525,2011,1cent,French
48526,2011,1cent,French
48527,2011,1cent,French
48528,2011,1cent,French
48529,2011,1cent,French
48530,2011,1cent,French
48531,2011,1cent,French
48532,2011,1cent,French
48533,2011,2cent,French
48534,2011,2cent,French
48535,2011,2cent,French
48536,2011,2cent,French
48537,2011,2cent,French
48538,2011,2cent,French
48539,2011,2cent,French
48540,2011,5cent,French
48541,2011,5cent,French
48542,2011,5cent,French
48543,2011,5cent,French
48544,2011,10cent,French
48545,2011,10cent,French
48546,2011,10cent,French
48547,2011,20cent,French
48548,2011,20cent,French
48549,2011,20cent,French
48550,2011,20cent,French
48551,2011,20cent,French
48552,2011,20cent,French
48553,2011,20cent,French
48554,2011,20cent,French
48555,2011,50cent,French
48556,2011,50cent,French
48557,2011,50cent,French
48558,2011,2euro,French
48559,2011,2cent,French
48560,2011,2cent,French
48561,2011,20cent,French
48562,2011,1euro,French
48563,2011,2cent,French
48564,2011,5cent,French
48565,2011,10cent,French
48566,2011,10cent,French
48567,2011,20cent,French
48568,2011,50cent,French
48569,2011,5cent,French
48570,2011,5cent,French
48571,2011,20cent,French
48572,2011,20cent,French
48573,2011,50cent,French
48574,2011,1euro,French
48575,2011,1cent,French
48576,2011,1cent,French
48577,2011,2cent,French
48578,2011,10cent,French
48579,2011,10cent,French
48580,2011,20cent,French
48581,2011,1euro,French
48582,2011,2euro,French
48583,2011,2euro,French
48584,2011,2euro,French
48585,2011,10cent,French
48586,2011,20cent,French
48587,2011,20cent,French
48588,2011,1cent,French
48589,2011,1cent,French
48590,2011,1cent,French
48591,2011,2cent,French
48592,2011,2cent,French
48593,2011,5cent,French
48594,2011,5cent,French
48595,2011,5cent,French
48596,2011,5cent,French
48597,2011,5cent,French
48598,2011,5cent,French
48599,2011,5cent,French
48600,2011,5cent,French
48601,2011,10cent,French
48602,2011,10cent,French
48603,2011,50cent,French
48604,2011,1euro,French
48605,2011,1euro,French
48606,2011,1cent,French
48607,2011,1cent,French
48608,2011,1cent,French
48609,2011,5cent,French
48610,2011,5cent,French
48611,2011,5cent,French
48612,2011,5cent,French
48613,2011,10cent,French
48614,2011,20cent,French
48615,2011,20cent,French
48616,2011,20cent,French
48617,2011,20cent,French
48618,2011,20cent,French
48619,2011,1cent,French
48620,2011,1cent,French
48621,2011,1cent,French
48622,2011,1cent,French
48623,2011,1cent,French
48624,2011,1cent,French
48625,2011,1cent,French
48626,2011,1cent,French
48627,2011,2cent,French
48628,2011,2cent,French
48629,2011,2cent,French
48630,2011,2cent,French
48631,2011,5cent,French
48632,2011,5cent,French
48633,2011,5cent,French
48634,2011,5cent,French
48635,2011,5cent,French
48636,2011,5cent,French
48637,2011,5cent,French
48638,2011,10cent,French
48639,2011,10cent,French
48640,2011,20cent,French
48641,2011,1euro,French
48642,2011,1euro,French
48643,2011,2euro,French
48644,2011,1cent,French
48645,2011,2cent,French
48646,2011,2cent,French
48647,2011,5cent,French
48648,2011,50cent,French
48649,2011,1cent,French
48650,2011,1cent,French
48651,2011,2cent,French
48652,2011,10cent,French
48653,2011,20cent,French
48654,2011,1cent,French
48655,2011,2cent,French
48656,2011,5cent,French
48657,2011,5cent,French
48658,2011,20cent,French
48659,2011,1cent,French
48660,2011,2cent,French
48661,2011,20cent,French
48662,2011,1euro,French
48663,2011,5cent,French
48664,2011,1euro,French
48665,2011,2euro,French
48666,2011,5cent,French
48667,2011,10cent,French
48668,2011,10cent,French
48669,2011,20cent,French
48670,2011,20cent,French
48671,2011,50cent,French
48672,2011,1euro,French
48673,2011,2euro,French
48674,2011,1cent,French
48675,2011,1cent,French
48676,2011,2cent,French
48677,2011,5cent,French
48678,2011,1euro,French
48679,2011,2euro,French
48680,2011,2euro,French
48681,2011,50cent,French
48682,2011,50cent,French
48683,2011,1euro,French
48684,2011,2cent,French
48685,2011,5cent,French
48686,2011,50cent,French
48687,2011,50cent,French
48688,2011,50cent,French
48689,2011,1euro,French
48690,2011,2euro,French
48691,2011,1cent,French
48692,2011,2cent,French
48693,2011,1euro,French
48694,2011,2euro,French
48695,2011,5cent,French
48696,2011,10cent,French
48697,2011,10cent,French
48698,2011,20cent,French
48699,2011,50cent,French
48700,2011,1euro,French
48701,2011,2euro,French
48702,2011,2cent,French
48703,2011,5cent,French
48704,2011,50cent,French
48705,2011,1euro,French
48706,2011,1euro,French
48707,2011,1cent,French
48708,2011,1cent,French
48709,2011,2cent,French
48710,2011,5cent,French
48711,2011,1cent,French
48712,2011,2cent,French
48713,2011,10cent,French
48714,2011,10cent,French
48715,2011,10cent,French
48716,2011,10cent,French
48717,2011,10cent,French
48718,2011,1euro,French
48719,2011,1euro,French
48720,2011,2euro,French
48721,2011,1cent,French
48722,2011,2cent,French
48723,2011,2cent,French
48724,2011,5cent,French
48725,2011,10cent,French
48726,2011,1euro,French
48727,2011,2cent,French
48728,2011,5cent,French
48729,2011,5cent,French
48730,2011,10cent,French
48731,2011,20cent,French
48732,2011,50cent,French
48733,2011,2cent,French
48734,2011,5cent,French
48735,2011,5cent,French
48736,2011,10cent,French
48737,2011,20cent,French
48738,2011,50cent,French
48739,2011,1euro,French
48740,2011,2euro,French
48741,2011,2cent,French
48742,2011,50cent,French
48743,2011,50cent,French
48744,2011,1euro,French
48745,2011,2euro,French
48746,2011,1cent,French
48747,2011,2cent,French
48748,2011,10cent,French
48749,2011,20cent,French
48750,2011,2euro,French
48751,2011,2cent,French
48752,2011,5cent,French
48753,2011,10cent,French
48754,2011,10cent,French
48755,2011,20cent,French
48756,2011,50cent,French
48757,2011,2euro,French
48758,2011,1cent,French
48759,2011,2cent,French
48760,2011,2cent,French
48761,2011,5cent,French
48762,2011,10cent,French
48763,2011,50cent,French
48764,2011,1euro,French
48765,2011,2euro,French
48766,2011,1cent,French
48767,2011,2cent,French
48768,2011,5cent,French
48769,2011,5cent,French
48770,2011,10cent,French
48771,2011,20cent,French
48772,2011,2euro,French
48773,2011,1cent,French
48774,2011,5cent,French
48775,2011,10cent,French
48776,2011,10cent,French
48777,2011,20cent,French
48778,2011,50cent,French
48779,2011,1euro,French
48780,2011,2cent,French
48781,2011,5cent,French
48782,2011,10cent,French
48783,2011,10cent,French
48784,2011,20cent,French
48785,2011,50cent,French
48786,2011,1euro,French
48787,2011,2euro,French
48788,2011,2cent,French
48789,2011,5cent,French
48790,2011,50cent,French
48791,2011,1cent,French
48792,2011,2cent,French
48793,2011,5cent,French
48794,2011,5cent,French
48795,2011,10cent,French
48796,2011,20cent,French
48797,2011,1euro,French
48798,2011,2euro,French
48799,2011,2cent,French
48800,2011,5cent,French
48801,2011,1euro,French
48802,2011,1euro,French
48803,2011,2euro,French
48804,2011,1cent,French
48805,2011,2cent,French
48806,2011,2cent,French
48807,2011,5cent,French
48808,2011,50cent,French
48809,2011,2cent,French
48810,2011,5cent,French
48811,2011,5cent,French
48812,2011,10cent,French
48813,2011,20cent,French
48814,2011,1euro,French
48815,2011,2euro,French
48816,2011,2cent,French
48817,2011,5cent,French
48818,2011,50cent,French
48819,2011,10cent,French
48820,2011,20cent,French
48821,2011,20cent,French
48822,2011,50cent,French
48823,2011,1euro,French
48824,2011,2euro,French
48825,2011,5cent,French
48826,2011,10cent,French
48827,2011,20cent,French
48828,2011,20cent,French
48829,2011,50cent,French
48830,2011,1euro,French
48831,2011,2euro,French
48832,2011,20cent,French
48833,2011,1euro,French
48834,2011,1cent,French
48835,2011,1cent,French
48836,2011,1cent,French
48837,2011,2cent,French
48838,2011,2cent,French
48839,2011,2cent,French
48840,2011,5cent,French
48841,2011,10cent,French
48842,2011,10cent,French
48843,2011,20cent,French
48844,2011,50cent,French
48845,2011,1euro,French
48846,2011,5cent,French
48847,2011,10cent,French
48848,2011,10cent,French
48849,2011,5cent,French
48850,2011,1euro,French
48851,2011,2cent,French
48852,2011,5cent,French
48853,2011,1euro,French
48854,2011,2euro,French
48855,2011,1cent,French
48856,2011,1cent,French
48857,2011,1cent,French
48858,2011,1cent,French
48859,2011,1cent,French
48860,2011,1cent,French
48861,2011,1cent,French
48862,2011,1cent,French
48863,2011,1cent,French
48864,2011,1cent,French
48865,2011,2cent,French
48866,2011,2cent,French
48867,2011,2cent,French
48868,2011,2cent,French
48869,2011,2cent,French
48870,2011,2cent,French
48871,2011,2cent,French
48872,2011,2cent,French
48873,2011,2cent,French
48874,2011,2cent,French
48875,2011,2cent,French
48876,2011,5cent,French
48877,2011,5cent,French
48878,2011,5cent,French
48879,2011,5cent,French
48880,2011,5cent,French
48881,2011,5cent,French
48882,2011,5cent,French
48883,2011,5cent,French
48884,2011,10cent,French
48885,2011,2cent,French
48886,2011,2cent,French
48887,2011,2cent,French
48888,2011,5cent,French
48889,2011,1euro,French
48890,2011,1cent,French
48891,2011,1cent,French
48892,2011,1cent,French
48893,2011,1cent,French
48894,2011,2cent,French
48895,2011,5cent,French
48896,2011,5cent,French
48897,2011,5cent,French
48898,2011,5cent,French
48899,2011,5cent,French
48900,2011,10cent,French
48901,2011,10cent,French
48902,2011,10cent,French
48903,2011,20cent,French
48904,2011,1euro,French
48905,2011,2euro,French
48906,2011,10cent,French
48907,2011,20cent,French
48908,2011,1cent,French
48909,2011,1cent,French
48910,2011,1cent,French
48911,2011,1cent,French
48912,2011,1cent,French
48913,2011,1cent,French
48914,2011,1cent,French
48915,2011,1cent,French
48916,2011,2cent,French
48917,2011,2cent,French
48918,2011,2cent,French
48919,2011,2cent,French
48920,2011,2cent,French
48921,2011,5cent,French
48922,2011,5cent,French
48923,2011,5cent,French
48924,2011,5cent,French
48925,2011,10cent,French
48926,2011,10cent,French
48927,2011,10cent,French
48928,2011,20cent,French
48929,2011,20cent,French
48930,2011,50cent,French
48931,2011,1euro,French
48932,2011,5cent,French
48933,2011,2cent,French
48934,2011,2cent,French
48935,2011,2cent,French
48936,2011,2cent,French
48937,2011,2cent,French
48938,2011,5cent,French
48939,2011,5cent,French
48940,2011,5cent,French
48941,2011,5cent,French
48942,2011,5cent,French
48943,2011,5cent,French
48944,2011,5cent,French
48945,2011,5cent,French
48946,2011,10cent,French
48947,2011,10cent,French
48948,2011,10cent,French
48949,2011,10cent,French
48950,2011,10cent,French
48951,2011,10cent,French
48952,2011,50cent,French
48953,2011,50cent,French
48954,2011,1cent,French
48955,2011,2cent,French
48956,2011,2cent,French
48957,2011,5cent,French
48958,2011,10cent,French
48959,2011,1euro,French
48960,2011,2euro,French
48961,2011,2euro,French
48962,2011,10cent,French
48963,2011,10cent,French
48964,2011,2euro,French
48965,2011,10cent,French
48966,2011,10cent,French
48967,2011,10cent,French
48968,2011,20cent,French
48969,2011,20cent,French
48970,2011,50cent,French
48971,2011,1euro,French
48972,2011,2cent,French
48973,2011,5cent,French
48974,2011,10cent,French
48975,2011,10cent,French
48976,2011,20cent,French
48977,2011,20cent,French
48978,2011,20cent,French
48979,2011,50cent,French
48980,2011,1euro,French
48981,2011,1euro,French
48982,2011,2euro,French
48983,2011,1cent,French
48984,2011,1cent,French
48985,2011,2cent,French
48986,2011,5cent,French
48987,2011,5cent,French
48988,2011,5cent,French
48989,2011,5cent,French
48990,2011,10cent,French
48991,2011,10cent,French
48992,2011,10cent,French
48993,2011,10cent,French
48994,2011,20cent,French
48995,2011,20cent,French
48996,2011,50cent,French
48997,2011,50cent,French
48998,2011,50cent,French
48999,2011,1euro,French
49000,2011,1euro,French
49001,2011,2euro,French
49002,2011,2euro,French
49003,2011,1cent,French
49004,2011,1cent,French
49005,2011,2cent,French
49006,2011,2cent,French
49007,2011,10cent,French
49008,2011,10cent,French
49009,2011,20cent,French
49010,2011,20cent,French
49011,2011,2cent,French
49012,2011,2euro,French
49013,2011,1cent,French
49014,2011,2cent,French
49015,2011,2cent,French
49016,2011,5cent,French
49017,2011,10cent,French
49018,2011,10cent,French
49019,2011,20cent,French
49020,2011,20cent,French
49021,2011,50cent,French
49022,2011,1euro,French
49023,2011,1cent,French
49024,2011,2cent,French
49025,2011,2cent,French
49026,2011,2cent,French
49027,2011,5cent,French
49028,2011,5cent,French
49029,2011,5cent,French
49030,2011,20cent,French
49031,2011,20cent,French
49032,2011,1euro,French
49033,2011,2euro,French
49034,2011,2euro,French
49035,2011,2cent,French
49036,2011,2cent,French
49037,2011,5cent,French
49038,2011,5cent,French
49039,2011,5cent,French
49040,2011,10cent,French
49041,2011,20cent,French
49042,2011,50cent,French
49043,2011,1euro,French
49044,2011,2euro,French
49045,2011,10cent,French
49046,2011,20cent,French
49047,2011,20cent,French
49048,2011,50cent,French
49049,2011,50cent,French
49050,2011,50cent,French
49051,2011,1euro,French
49052,2011,10cent,French
49053,2011,10cent,French
49054,2011,20cent,French
49055,2011,20cent,French
49056,2011,50cent,French
49057,2011,50cent,French
49058,2011,1euro,French
49059,2011,5cent,French
49060,2011,5cent,French
49061,2011,10cent,French
49062,2011,20cent,French
49063,2011,20cent,French
49064,2011,50cent,French
49065,2011,50cent,French
49066,2011,1euro,French
49067,2011,2euro,French
49068,2011,1cent,French
49069,2011,2cent,French
49070,2011,2cent,French
49071,2011,2cent,French
49072,2011,2cent,French
49073,2011,2cent,French
49074,2011,2cent,French
49075,2011,2cent,French
49076,2011,2cent,French
49077,2011,10cent,French
49078,2011,20cent,French
49079,2011,1cent,French
49080,2011,1cent,French
49081,2011,1cent,French
49082,2011,1cent,French
49083,2011,1cent,French
49084,2011,1cent,French
49085,2011,2cent,French
49086,2011,2cent,French
49087,2011,20cent,French
49088,2011,2euro,French
49089,2011,2cent,French
49090,2011,2cent,French
49091,2011,5cent,French
49092,2011,5cent,French
49093,2011,5cent,French
49094,2011,5cent,French
49095,2011,5cent,French
49096,2011,10cent,French
49097,2011,10cent,French
49098,2011,10cent,French
49099,2011,20cent,French
49100,2011,20cent,French
49101,2011,50cent,French
49102,2011,50cent,French
49103,2011,1euro,French
49104,2011,2euro,French
49105,2011,2euro,French
49106,2011,2cent,French
49107,2011,2cent,French
49108,2011,5cent,French
49109,2011,5cent,French
49110,2011,10cent,French
49111,2011,10cent,French
49112,2011,10cent,French
49113,2011,20cent,French
49114,2011,20cent,French
49115,2011,50cent,French
49116,2011,1euro,French
49117,2011,5cent,French
49118,2011,10cent,French
49119,2011,20cent,French
49120,2011,50cent,French
49121,2011,50cent,French
49122,2011,1euro,French
49123,2011,10cent,French
49124,2011,20cent,French
49125,2011,20cent,French
49126,2011,50cent,French
49127,2011,1euro,French
49128,2011,10cent,French
49129,2011,10cent,French
49130,2011,20cent,French
49131,2011,20cent,French
49132,2011,50cent,French
49133,2011,1euro,French
49134,2011,2cent,French
49135,2011,2cent,French
49136,2011,10cent,French
49137,2011,10cent,French
49138,2011,20cent,French
49139,2011,1euro,French
49140,2011,2euro,French
49141,2011,2euro,French
49142,2011,5cent,French
49143,2011,5cent,French
49144,2011,1cent,French
49145,2011,2cent,French
49146,2011,2cent,French
49147,2011,2cent,French
49148,2011,5cent,French
49149,2011,10cent,French
49150,2011,50cent,French
49151,2011,1euro,French
49152,2011,2cent,French
49153,2011,10cent,French
49154,2011,10cent,French
49155,2011,20cent,French
49156,2011,1euro,French
49157,2011,1euro,French
49158,2011,1cent,French
49159,2011,1cent,French
49160,2011,20cent,French
49161,2011,50cent,French
49162,2011,1cent,French
49163,2011,1cent,French
49164,2011,2cent,French
49165,2011,2cent,French
49166,2011,2cent,French
49167,2011,2cent,French
49168,2011,2cent,French
49169,2011,5cent,French
49170,2011,5cent,French
49171,2011,5cent,French
49172,2011,5cent,French
49173,2011,5cent,French
49174,2011,5cent,French
49175,2011,5cent,French
49176,2011,10cent,French
49177,2011,10cent,French
49178,2011,10cent,French
49179,2011,10cent,French
49180,2011,10cent,French
49181,2011,10cent,French
49182,2011,10cent,French
49183,2011,10cent,French
49184,2011,20cent,French
49185,2011,50cent,French
49186,2011,10cent,French
49187,2011,10cent,French
49188,2011,10cent,French
49189,2011,10cent,French
49190,2011,10cent,French
49191,2011,10cent,French
49192,2011,20cent,French
49193,2011,20cent,French
49194,2011,20cent,French
49195,2011,20cent,French
49196,2011,20cent,French
49197,2011,50cent,French
49198,2011,50cent,French
